video_name,caption,emotion
07ViW5BdEsw_16_17-1-rgb_front,"So that ball was pretty straight, not quite as far as I'd like.",Positive
07ViW5BdEsw_18-1-rgb_front,So let's try one more here.,Neutral
07ViW5BdEsw_19-1-rgb_front,So when I'm on sand I do kind of move my feet a lot because I'm trying to find that perfect balance.,Positive
07ViW5BdEsw_2-1-rgb_front,"My ten minutes are up, and what I'm going to do with my developer is I'm just going to pour it down the drain.",Neutral
07ViW5BdEsw_3-1-rgb_front,Developer and stop bath are really technically the only things you should pour down the drain.,Neutral
07ViW5BdEsw_4-1-rgb_front,Don't ever pour your fix down the drain.,Neutral
07ViW5BdEsw_5-1-rgb_front,"Once the developer is down, I'm going to take my stop bath and I'm going to pour it in the same way -I take the cap off, 90 degree angle, and pour it in.",Neutral
07ViW5BdEsw_6-1-rgb_front,"And again, I want to make sure I fill it up all the way to the top, put my cap back on.",Positive
07ViW5BdEsw_7-1-rgb_front,"Stop bath is one minute, and for that first minute you agitate the whole minute.",Negative
07ViW5BdEsw_8-1-rgb_front,"So again, kind of recap, I poured my developer down the drain when the ten minutes were up, and then I poured my stop bath in.",Neutral
07ViW5BdEsw_9-1-rgb_front,"I'm shaking my stop bath, figure eights, and I'm getting ready because after this I'm going to pour the stop bath down the drain, and then I'll get ready to use my fix.",Neutral
07mFG9turoU_0-5-rgb_front,Let's take our basic Egyptian Walk and travel in a circle with it.,Neutral
07mFG9turoU_10-5-rgb_front,So let's start with the footwork.,Neutral
07mFG9turoU_11-5-rgb_front,Good.,Positive
07mFG9turoU_12-5-rgb_front,"So we're going to travel to the right, so we're going to step out with the right foot and feet together, step back with the left foot, feet together, step, together, step, together.",Neutral
07mFG9turoU_13-5-rgb_front,So we're hitting the four corners of the room.,Neutral
07mFG9turoU_14-5-rgb_front,Let's try it again.,Neutral
07mFG9turoU_15-5-rgb_front,"Ready and turn, step, together, step, hip, step, hip, step and hip.",Positive
07mFG9turoU_16-5-rgb_front,Good.,Positive
07mFG9turoU_17-5-rgb_front,"Try the other direction, stepping left foot.",Neutral
07mFG9turoU_18-5-rgb_front,"Left, hip, step, face the back, step, face the side and step, face forward.",Neutral
07mFG9turoU_19-5-rgb_front,Good.,Positive
07mFG9turoU_1_2_3_4-5-rgb_front,"You want to make sure that everytime you turn, that your knees line up in the same direction, so that our knees aren't going in two different directions.",Positive
07mFG9turoU_20-5-rgb_front,"Right foot, left up on toe.",Neutral
07mFG9turoU_21-5-rgb_front,You want to keep your body nice and align.,Positive
07mFG9turoU_22-5-rgb_front,"Left, right on toe.",Neutral
07mFG9turoU_23-5-rgb_front,Make sure you're putting pressure on that ball of that foot.,Neutral
07mFG9turoU_24-5-rgb_front,So it's going to be,Neutral
07mFG9turoU_25-5-rgb_front,We call this a low ibis arm.,Neutral
07mFG9turoU_26-5-rgb_front,"Step, touch, step and touch.",Neutral
07mFG9turoU_27-5-rgb_front,And as you touch you're going to lift that hip.,Neutral
07mFG9turoU_28-5-rgb_front,"Step, touch.",Neutral
07mFG9turoU_29-5-rgb_front,Next step is to put on concealer.,Neutral
07mFG9turoU_30-5-rgb_front,Now a lot of women don't realize this but when you put concealer on the eyelid and put a little bit of powder on top it keeps your eyeshadow on all day and it keeps it from creasing.,Neutral
07mFG9turoU_31-5-rgb_front,then you want to put it up over the whole lid close this is just going to even out the whole skin tone and make a beautiful pallet to start with and then on the other eye.,Positive
07mFG9turoU_32-5-rgb_front,Tap it in.,Neutral
07mFG9turoU_33-5-rgb_front,Always make sure that everything is blended so you can take a peak and we are ready to go on to the next step.,Positive
07mFG9turoU_34-5-rgb_front,I know I have a lot of women that say they have there mascara on running or there eyeshadow creases or this would be keep it from doing that.,Neutral
07mFG9turoU_35-5-rgb_front,When you put the concealer and the powder it keeps the oils from coming through and it will keep your mascara and keep everything in place.,Neutral
07mFG9turoU_36-5-rgb_front,Most important you definitely need to put on a eye cream.,Positive
07mFG9turoU_37-5-rgb_front,Putting on a concealer on a dry eye is only going to make your eye look really dry because the eye would suck up the moisture from the concealer and it would start to go into the lines.,Negative
07mFG9turoU_38-5-rgb_front,So you just put your eye cream right at the corner edge and alway tap gently with your index finger.,Positive
07mFG9turoU_39-5-rgb_front,No rubbing or tugging or pulling on the eye.,Neutral
07mFG9turoU_40-5-rgb_front,Then you want to use a concealer about a 1/2 shade lighter and I alway recommend just brushing it on.,Positive
07mFG9turoU_41-5-rgb_front,I recommend brushes for pretty much everything and tapping it with a finger afterwards just to smooth it out.,Positive
07mFG9turoU_42-5-rgb_front,"KIRK VICKERS: In the fitness world and the rehab world, these physioballs have become real popular.",Positive
07mFG9turoU_43-5-rgb_front,Some people call them Swiss balls.,Neutral
07mFG9turoU_44-5-rgb_front,We're just going to raise the leg and hold it for a 30-second count.,Neutral
07mFG9turoU_5-5-rgb_front,"If we want to make this more challenging, we can put our arms over our head and do the same thing.",Neutral
07mFG9turoU_6-5-rgb_front,"Switch legs, hold it for a 30-second count.",Neutral
07mFG9turoU_7-5-rgb_front,"For those of you that are just starting this, it might be nice to have a wall close to you or put your ball close into a corner, making sure that the ball doesn't touch the corner so you still have that stability and that movement through the ball.",Positive
07mFG9turoU_8-5-rgb_front,But these balls are--it can be a great training tool especially when we talk about core strengthening and core stability.,Positive
07mFG9turoU_9-5-rgb_front,"I'm going to demonstrate a movement--a fairly simple movement that you can do on this to create more stability and control through the body and through the hips and the pelvis, through that core region.",Neutral
07n9gNTlVdI_0-5-rgb_front,I want to set the ball down.,Neutral
07n9gNTlVdI_10-5-rgb_front,"A quick note, when we sit on the ball or when we're doing any seated motions on a physioball, we want to make sure that our knees are in line with our hips.",Positive
07n9gNTlVdI_11-5-rgb_front,We don't want our knees too high but we don't want to let knees too low.,Negative
07n9gNTlVdI_12-5-rgb_front,"As we put our feet straight out from under us and we've got this nice 90-degree angle, we should have a ball that stabilizes our hips.",Positive
07n9gNTlVdI_13-5-rgb_front,It should come off straight off with the ball.,Neutral
07n9gNTlVdI_14-5-rgb_front,The movement that we're going to do here is we're going to activate the hip flexor and create a lot of core stability.,Neutral
07n9gNTlVdI_15-5-rgb_front,"In this series, I'll talk about middleweight bicycles.",Neutral
07n9gNTlVdI_16-5-rgb_front,A lot of people confuse middleweight bicycles with balloon tire bicycles.,Neutral
07n9gNTlVdI_2-5-rgb_front,The tanks are slimmer.,Neutral
07n9gNTlVdI_3-5-rgb_front,"The frames have thinner tubes, and are much lighter, and the gearing on the bicycle is different, than on a balloon tire bicycle.",Neutral
07n9gNTlVdI_4_5-5-rgb_front,The front chain ring on these cycles is larger.,Neutral
07n9gNTlVdI_6-5-rgb_front,"I'll show you how to look at that, and how you determine the general gear ratio of these cycles.",Neutral
07n9gNTlVdI_7-5-rgb_front,"I'll show you what manufacturers were successful, and what items were not successful.",Neutral
07n9gNTlVdI_8-5-rgb_front,"They use a generic term, cruiser, which could apply to a balloon tire bicycle, or a middleweight bicycle, but I'll show you the difference between the two, and what makes it a cruiser, and not a cruiser.",Neutral
07n9gNTlVdI_9-5-rgb_front,"I'll talk about how to identify a true middleweight bicycle, from a reproduction bicycle.",Positive
08JotxFsA4Y_0-5-rgb_front,I'll talk about the design influences.,Neutral
08JotxFsA4Y_1-5-rgb_front,"The balloon tire bikes were designed like streamlined, art deco motorcycles.",Positive
08JotxFsA4Y_10-5-rgb_front,The middleweight bicycles have more of a space age look to them.,Neutral
08JotxFsA4Y_2-5-rgb_front,The headlights will be integrated.,Neutral
08JotxFsA4Y_3-5-rgb_front,"Usually, you have double headlights.",Neutral
08JotxFsA4Y_4-5-rgb_front,"And welcome, to the beautiful studios of Valley Free Radio, located in a basement.",Positive
08JotxFsA4Y_5-5-rgb_front,"Anyway, we're going to show you today the basics of how to do old school, analog style broadcasting, and a very low tech, ancient style broadcasting studio.",Neutral
08JotxFsA4Y_6-5-rgb_front,"All here, at beautiful, Valley Free Radio.",Positive
08JotxFsA4Y_7-5-rgb_front,"So, let's take a look at what we've got here.",Neutral
08JotxFsA4Y_8-5-rgb_front,"Of course, the heart of any studio is your broadcast board, so, we're going to talk about all that in a minute.",Positive
08JotxFsA4Y_9-5-rgb_front,And most of the rest of what you see are different things that are going to be inputs to the board.,Neutral
08PDyCn-pxI_1-5-rgb_front,"Got some CD players, we've got another mixing board that goes as one input to the, to the a, to the board.",Neutral
08PDyCn-pxI_10-5-rgb_front,"We've got a couple cassette players, hi-tech.",Neutral
08PDyCn-pxI_11-5-rgb_front,"And, we have a computer that we play MP3's to, and of course, the telephone.",Positive
08PDyCn-pxI_12-5-rgb_front,"And, we'll also see how to put callers on the air.",Neutral
08PDyCn-pxI_13-5-rgb_front,"Other features of the station are, some very kicking monitors, microphones we'll be talking about, headphones you need when you're talking on the mike, and some turntables.",Neutral
08PDyCn-pxI_14-5-rgb_front,Hello!,Neutral
08PDyCn-pxI_15-5-rgb_front,So that is why they alternate and put in the direct quotations to begin with.,Neutral
08PDyCn-pxI_16-5-rgb_front,Let's look at candidates.,Neutral
08PDyCn-pxI_17-5-rgb_front,Here's another story about Dan Moraine of the Los Angeles times about the presidential race.,Neutral
08PDyCn-pxI_2-5-rgb_front,We've got our lead here and we've got a quote immediately.,Neutral
08PDyCn-pxI_3-5-rgb_front,"Then we've got another fact, another fact, then we've got a quote here, a fact here, a fact, a fact and the rest of the story is a fact.",Neutral
08PDyCn-pxI_4-5-rgb_front,So as you can see there are probably going to be more facts from there than direct quotations.,Neutral
08PDyCn-pxI_5-5-rgb_front,You may ask why do you need direct quotations.,Neutral
08PDyCn-pxI_6-5-rgb_front,Why don't you just put the whole story in facts. It breaks the monotony up and what people say exactly is going to be more exciting than just a bunch of facts.,Positive
08PDyCn-pxI_7-5-rgb_front,"Hello, I'm Bruce Marshall, Fashion Designer, and Emmy Award nominated Costume Designer, here to talk to you about how you might want to dress to go hear the orchestra at the symphony, da,da,da,da,da, that's right.",Positive
08PDyCn-pxI_8-5-rgb_front,"Now, one thing you should remember",Neutral
08PDyCn-pxI_9-5-rgb_front,"And also, you know it's pretty much a formal occasion, so you want to be formal, but not like black tie",Neutral
08UdcMPnTyU_0-5-rgb_front,"But you definitely want to be comfortable, so something with real soft fabrics that are pliable, that will actually sit well is something you might want to think about wearing, such as a velveteen or a velour just like demonstrated here.",Positive
