video_name,Source collection,caption
631558.mp4,Cory_2013-6-27_sc113,"When Bob enters the surprise party, everyone will spray silly string at him."
631559.mp4,Cory_2013-6-27_sc113,"If I went to a public school, I will not pay attention because of the lack of communication."
631460.mp4,Cory_2013-6-27_sc113,"When I arrive at school, I let my mom know that I have arrived at school safely."
631361.mp4,Cory_2013-6-27_sc113,"If my friends are traveling, I have to join them."
631362.mp4,Cory_2013-6-27_sc113,"When I arrive at India, I have to send a letter to my parents thanking them for supporting my travels expenses."
631263.mp4,Cory_2013-6-27_sc113,"If my friend starts to play video games, he will continue until his eyes fall out!"
631164.mp4,Cory_2013-6-27_sc113,"When my father starts to play video games, I go upstairs because it's boring to watch him play."
631165.mp4,Cory_2013-6-27_sc113,"When a friend calls me via VP, the lights flash on and off."
631066.mp4,Cory_2013-6-27_sc113,"When my friend starts to surf the Internet, I have to tell him to do homework."
630967.mp4,Cory_2013-6-27_sc113,"If my friend finishes his homework early, it is guaranteed he will be surfing the Internet all night long."
630968.mp4,Cory_2013-6-27_sc113,My friend has to drive because I am tired.
630869.mp4,Cory_2013-6-27_sc113,My friends get together to go out because there is a party.
630770.mp4,Cory_2013-6-27_sc113,I went ahead and worked all night. It was an opportunity to make more money.
630771.mp4,Cory_2013-6-27_sc113,My friend loves going fishing because he loves fresh fish for dinner.
630672.mp4,Cory_2013-6-27_sc113,My friends got together and planned to surprise Bob for his 21st.
630573.mp4,Cory_2013-6-27_sc113,I arrived at school late because I got into a bicycle accident.
630574.mp4,Cory_2013-6-27_sc113,My friend loves traveling all over. His favorite place is Asia because their food is delicious.
629096.mp4,Cory_2013-6-27_sc113,"My friend, if he has nothing to do, he will play video games all day."
630475.mp4,Cory_2013-6-27_sc113,My friend likes to VP rather than text because he likes to communicate in ASL.
630376.mp4,Cory_2013-6-27_sc113,My friend likes to use the Internet because he uses Google Chrome and it is fast.
630377.mp4,Cory_2013-6-27_sc113,How much is that TV?
630278.mp4,Cory_2013-6-27_sc113,Who bought a car?
630179.mp4,Cory_2013-6-27_sc113,Who is cooking dinner?
630180.mp4,Cory_2013-6-27_sc113,Where did you buy the car?
630081.mp4,Cory_2013-6-27_sc113,Where is the grocery store?
629982.mp4,Cory_2013-6-27_sc113,Where are you going?
629983.mp4,Cory_2013-6-27_sc113,When do you finish work?
629884.mp4,Cory_2013-6-27_sc113,What's your job?
629785.mp4,Cory_2013-6-27_sc113,Where did you put the tree?
629786.mp4,Cory_2013-6-27_sc113,I love you because you are so good at making people laugh.
629687.mp4,Cory_2013-6-27_sc113,Mac beats PC because Mac is good at suiting people`s needs.
629588.mp4,Cory_2013-6-27_sc113,People aren't using records anymore because they have iPods now.
629589.mp4,Cory_2013-6-27_sc113,"Last night, I played basketball with friends. It was a close game and we barely beat them, 30-28."
629490.mp4,Cory_2013-6-27_sc113,I love movies. My favorite is comedy or horror movies.
629391.mp4,Cory_2013-6-27_sc113,My mother loves glasses because she looks cool in them.
629392.mp4,Cory_2013-6-27_sc113,"During the winter, I tend to get sick a lot because I tend to wear flip flops."
629293.mp4,Cory_2013-6-27_sc113,"Back in high school, my mom would wake me up every morning because I didn't feel the alarm and slept through it."
629194.mp4,Cory_2013-6-27_sc113,"Those kids hate the principal because if they don`t do homework, he will yell at them."
629195.mp4,Cory_2013-6-27_sc113,"One time, I missed my morning class because I accidentally over slept."
3166107.mp4,Jonathan_2012-11-27_sc96,
3166098.mp4,Jonathan_2012-11-27_sc96,The students obeyed and listened to the teacher.
3166089.mp4,Jonathan_2012-11-27_sc96,Bob gave roses to his girlfriend.
31660710.mp4,Jonathan_2012-11-27_sc96,Bob read a book.
31660611.mp4,Jonathan_2012-11-27_sc96,The teacher cleans the classroom.
31660612.mp4,Jonathan_2012-11-27_sc96,Mother is now ill.
31660513.mp4,Jonathan_2012-11-27_sc96,Father is currently mowing the lawn.
31660414.mp4,Jonathan_2012-11-27_sc96,My aunt is currently making a blueberry pie.
31660315.mp4,Jonathan_2012-11-27_sc96,I need to pay rent.
31660216.mp4,Jonathan_2012-11-27_sc96,Bad weather is coming to Boston now.
31660117.mp4,Jonathan_2012-11-27_sc96,My family always vacations every year.
31660118.mp4,Jonathan_2012-11-27_sc96,Bob has a big dog.
31660019.mp4,Jonathan_2012-11-27_sc96,Bob goes to the post office.
31659920.mp4,Jonathan_2012-11-27_sc96,The cows played on the farmland.
31659821.mp4,Jonathan_2012-11-27_sc96,Horses played on the farmland.
31659722.mp4,Jonathan_2012-11-27_sc96,The clothes are on sale.
31659623.mp4,Jonathan_2012-11-27_sc96,Friends are going to watch at the movie theater.
31659624.mp4,Jonathan_2012-11-27_sc96,Now I am introducing a new friend.
31659525.mp4,Jonathan_2012-11-27_sc96,Why don`t you ask him for directions?
31659426.mp4,Jonathan_2012-11-27_sc96,I tend to commute to and from work by bicycle.
31659327.mp4,Jonathan_2012-11-27_sc96,I love fireworks.
31659328.mp4,Jonathan_2012-11-27_sc96,Friends are going to sunbathe at the beach.
31659229.mp4,Jonathan_2012-11-27_sc96,Friends are playing Frisbee.
31659130.mp4,Jonathan_2012-11-27_sc96,I invited a friend to go to a BBQ.
31659131.mp4,Jonathan_2012-11-27_sc96,I invited a friend to go to a BBQ.
31659032.mp4,Jonathan_2012-11-27_sc96,My sister is going tubing.
31658933.mp4,Jonathan_2012-11-27_sc96,My friend wants to buy a plaid shirt.
31658834.mp4,Jonathan_2012-11-27_sc96,I need to buy shorts.
31658835.mp4,Jonathan_2012-11-27_sc96,My sister wants a headband for her birthday.
31658736.mp4,Jonathan_2012-11-27_sc96,"The bride and groom danced their last dance, completing the wedding."
31658637.mp4,Jonathan_2012-11-27_sc96,I enjoyed talking to Donna and Jessica.
31658538.mp4,Jonathan_2012-11-27_sc96,"Soon, I am moving to San Diego, California."
31658539.mp4,Jonathan_2012-11-27_sc96,Your friend is passed out!
31658440.mp4,Jonathan_2012-11-27_sc96,I was shitfaced drunk last night.
31658341.mp4,Jonathan_2012-11-27_sc96,My friend crashed the party last night.
31658342.mp4,Jonathan_2012-11-27_sc96,My friend hosted a pizza dinner.
31658243.mp4,Jonathan_2012-11-27_sc96,Did Bob send the letter?
31658144.mp4,Jonathan_2012-11-27_sc96,Did the students actually obey and listen to the teacher?
31658045.mp4,Jonathan_2012-11-27_sc96,Did Bob give someone roses?
31657946.mp4,Jonathan_2012-11-27_sc96,Does Bob like reading books?
31657947.mp4,Jonathan_2012-11-27_sc96,Has the teacher cleaned the classroom yet?
31657848.mp4,Jonathan_2012-11-27_sc96,Is Mother sick?
31657749.mp4,Jonathan_2012-11-27_sc96,Did Father start mowing the lawn?
31657650.mp4,Jonathan_2012-11-27_sc96,"Your aunt makes the best blueberry pie, right?"
31657651.mp4,Jonathan_2012-11-27_sc96,"I haven't yet paid the rent, I don't yet know what I should I do."
31657552.mp4,Jonathan_2012-11-27_sc96,Did I pay the rent?
31657453.mp4,Jonathan_2012-11-27_sc96,Is there bad weather in Boston now?
31657454.mp4,Jonathan_2012-11-27_sc96,Does your family usually vacation every year?
31657355.mp4,Jonathan_2012-11-27_sc96,Does Bob have a big dog?
31657256.mp4,Jonathan_2012-11-27_sc96,Has Bob arrived at the post office?
31657157.mp4,Jonathan_2012-11-27_sc96,Are there only horses playing on the farmland?
31657158.mp4,Jonathan_2012-11-27_sc96,Are the clothes really on sale?
31657059.mp4,Jonathan_2012-11-27_sc96,Did your friends watch a movie at the theater?
31656960.mp4,Jonathan_2012-11-27_sc96,Have you met my new friend?
31656961.mp4,Jonathan_2012-11-27_sc96,Do you know where to go?
31656862.mp4,Jonathan_2012-11-27_sc96,Do you tend to commute to and from work by bicycle?
31656763.mp4,Jonathan_2012-11-27_sc96,Do you like fireworks?
31656764.mp4,Jonathan_2012-11-27_sc96,Is sunbathing healthy?
31656665.mp4,Jonathan_2012-11-27_sc96,Is Frisbee fun?
31656566.mp4,Jonathan_2012-11-27_sc96,Should I go ahead and host a BBQ?
31656467.mp4,Jonathan_2012-11-27_sc96,Does your sister like water tubing?
31656468.mp4,Jonathan_2012-11-27_sc96,Striped shirts are cool because they look good on me.
31656369.mp4,Jonathan_2012-11-27_sc96,Should I buy shorts?
31656270.mp4,Jonathan_2012-11-27_sc96,Does my sister want a headband for her birthday?
31656271.mp4,Jonathan_2012-11-27_sc96,Do the bride and groom like their wedding?
31656172.mp4,Jonathan_2012-11-27_sc96,Do you tend to talk with Donna and Jessica?
31656073.mp4,Jonathan_2012-11-27_sc96,Have you moved to San Diego?
31655974.mp4,Jonathan_2012-11-27_sc96,Do you think your friend is passed out?
31655975.mp4,Jonathan_2012-11-27_sc96,Was I shitfaced drunk last night?
31655876.mp4,Jonathan_2012-11-27_sc96,Will you host a pizza party?
31655777.mp4,Jonathan_2012-11-27_sc96,Is it fine if my friend crashes the party?
31655778.mp4,Jonathan_2012-11-27_sc96,Bob sent his wife a love letter because it is their wedding anniversary soon.
31655679.mp4,Jonathan_2012-11-27_sc96,Students must obey and listen to the teacher because the teacher is in charge.
31655580.mp4,Jonathan_2012-11-27_sc96,Bob gave his wife roses because it is their anniversary today.
31655481.mp4,Jonathan_2012-11-27_sc96,Bob loves reading books because he likes using his imagination.
31655482.mp4,Jonathan_2012-11-27_sc96,The teacher cleans the classroom everyday because he wants it clean for his students.
31655383.mp4,Jonathan_2012-11-27_sc96,Mother is sick because she just took care of her ill friend.
31655284.mp4,Jonathan_2012-11-27_sc96,Father must mow the lawn because he will host a BBQ soon.
31655285.mp4,Jonathan_2012-11-27_sc96,My aunt is good at making blueberry pies because she grew up making them.
31655186.mp4,Jonathan_2012-11-27_sc96,I have to pay double the rent because I missed the last one.
31655087.mp4,Jonathan_2012-11-27_sc96,Bad weather is in Boston because the ocean is near.
31655088.mp4,Jonathan_2012-11-27_sc96,My family vacations every year in Florida because they love the sun.
31654989.mp4,Jonathan_2012-11-27_sc96,Bob has a big dog because he loves wrestling with them.
31654890.mp4,Jonathan_2012-11-27_sc96,Bob needs to go to the post office because he needs stamps.
31654791.mp4,Jonathan_2012-11-27_sc96,Horses play on the farmland because they are too old to race.
31654792.mp4,Jonathan_2012-11-27_sc96,The clothes are on sale because they were too expensive.
31654693.mp4,Jonathan_2012-11-27_sc96,Friends went to the movie theater because Harry Potter Part 7 just released.
31654594.mp4,Jonathan_2012-11-27_sc96,I introduced my new friend because he approached us.
7454155.mp4,Rachel_2011-12-08_sc46,
96483105.mp4,Rachel_2011-12-08_sc46,Who found the key?
18264166.mp4,Rachel_2011-12-08_sc46,"The car Jack bought yesterday, what kind was it?"
90379261.mp4,Rachel_2011-12-08_sc46,Who arrived late?
40351306.mp4,Rachel_2011-12-08_sc46,Who loves Bill?
19055395.mp4,Rachel_2011-12-08_sc46,Did Bill move to New York?
23644440.mp4,Rachel_2011-12-08_sc46,How many children does Phil have?
26852527.mp4,Rachel_2011-12-08_sc46,Does Jack have money?
70351614.mp4,Rachel_2011-12-08_sc46,When Jack was standing outside did he see something/someone weird?
60768715.mp4,Rachel_2011-12-08_sc46,Who won the lottery?
60066759.mp4,Rachel_2011-12-08_sc46,Does the game end at six?
53064804.mp4,Rachel_2011-12-08_sc46,The dog that was chasing the cat is not my dog.
36918922.mp4,Rachel_2011-12-08_sc46,I bought a gift for my mom. She will love it!
519141040.mp4,Rachel_2011-12-08_sc46,The sushi I ate tasted weird. I hope it`s not spoiled.
65713197.mp4,Rachel_2011-12-08_sc46,I think the man caught breaking and entering a house in Newton is the same man responsible for the break-ins in Brookline.
72115217.mp4,Rachel_2011-12-08_sc46,The coat you just bought looks warm!
50011306.mp4,Rachel_2011-12-08_sc46,Who was kicked out of the plane? Alec Baldwin.
1470684.mp4,Rachel_2011-12-08_sc46,The cat the neighbors found is really hungry. Wow.
35420258.mp4,Rachel_2011-12-08_sc46,"A student went on a quiz TV show, but he didn`t win."
