id	duration	text
06tA1xvaSt8_8-5-rgb_front	4.53	But yeah, if you find out that a lot of it's coming off, stop scrubbing so hard.
06tA1xvaSt8_9-5-rgb_front	1.53	That's probably the big problem.
072DGdBjfkQ_0-5-rgb_front	5.17	The next Easter card I'm going to show you is a lot of fun and it has a film strip technique.
072DGdBjfkQ_1-5-rgb_front	5.58	Here's the card that we are going to be making and doesn't that look like a cute little film strip.
072DGdBjfkQ_10-5-rgb_front	5.37	When ever you are using the punches, the punch always has to be up so you can see where you are punching.
072DGdBjfkQ_11-5-rgb_front	6.2	So there is one, two, three for our film strip.
072DGdBjfkQ_12-5-rgb_front	5.63	Now I won't cut out the chick punches until I've stamped on them.
072DGdBjfkQ_13-5-rgb_front	4.72	It makes it a lot easier for me to see the images where I need them.
072DGdBjfkQ_14-5-rgb_front	2.85	So let me go ahead and stamp three chicks.
072DGdBjfkQ_15-5-rgb_front	3.45	And I'm just stamping my chicks in black.
072DGdBjfkQ_16-5-rgb_front	7.57	And what I want to do, I want to capture him, I got a little smudge so I need to stamp one more time.
072DGdBjfkQ_17-5-rgb_front	4.25	What I want to do here is capture him at three different stages.
072DGdBjfkQ_18-5-rgb_front	7.18	Where he is just peaking, where he's got the middle of his body and then the top of his body kind of pulling out of the screen.
072DGdBjfkQ_19-5-rgb_front	5.43	So by doing that what I'm going to do is use my square, line them up.
072DGdBjfkQ_2-5-rgb_front	5.77	You can use this card again, for any card, any season but we are going to be doing Easter.
072DGdBjfkQ_20-5-rgb_front	2.68	The first one I want is just going to be his nose.
072DGdBjfkQ_21_22-5-rgb_front	6.48	I'm going to punch that out. The middle one is going to be his body, I'm going to punch that out.
072DGdBjfkQ_23-5-rgb_front	5.53	And the last one is going to be his body but he's going to be kind of leaving the scene.
072DGdBjfkQ_24-5-rgb_front	11.8	So I need to get a little bit in here and I'm just going to get the top of my chick.
072DGdBjfkQ_25-5-rgb_front	7.48	Sometimes you have to cut your little paper a little bit just to get your puncher and there is my third.
072DGdBjfkQ_26-5-rgb_front	3.58	So I have all my punches done and now I can start coloring.
072DGdBjfkQ_3-5-rgb_front	2.2	So let me get started.
072DGdBjfkQ_4-5-rgb_front	2.83	First thing I'm going to do is cut and score my paper.
072DGdBjfkQ_5-5-rgb_front	8.12	I need a piece of wild wasabi at five and a half times four and a quarter where I'm going to be scoring.
072DGdBjfkQ_6-5-rgb_front	1.48	That's my card base.
072DGdBjfkQ_7-5-rgb_front	11.18	And then I need a piece of the black which is going to be the film strip and I'm going to cut that at two and three quarters times five and a half which is the length of the card.
072DGdBjfkQ_8-5-rgb_front	7.0	Alright now the next pieces that we are going to be using, I don't need my cutters for, we are going to have fun with punching.
072DGdBjfkQ_9-5-rgb_front	4.47	I need three squares of the so saffron.
075s9DECj2k_1-5-rgb_front	13.08	Now I have shown you all of the drills that are necessary to master before you can get a nice clean backhand spring and move on to a more advance skill like a back tuck.
075s9DECj2k_10-5-rgb_front	3.85	This is a backhand spring again on a floor.
075s9DECj2k_2-5-rgb_front	17.72	So keeping in mind all of those drills that I have shown you watch my backhand spring on this floor and see how everything I have done up to this moment leads me up to right here.
075s9DECj2k_3-5-rgb_front	6.63	It is very important to be implemented into my technique using my backhand spring.
075s9DECj2k_4-5-rgb_front	7.33	Watch how I jump off my toes last just like I did on the trampoline.
075s9DECj2k_5-5-rgb_front	13.12	Watch how I extend my arms past my shoulders just like I did in the jump back and swing my arms quickly as I did in the arm string drill.
075s9DECj2k_6-5-rgb_front	7.57	My sit is going to be very similar if not identical to the set that I did up against the wedge mat.
075s9DECj2k_7-5-rgb_front	4.77	My arms are going to be nice and straight as they were in all the drills that I have showed you.
075s9DECj2k_8-5-rgb_front	7.83	I?m going to block with my shoulders rather than bending my elbows like I did in all the blocking drills that I have showed you.
075s9DECj2k_9-5-rgb_front	13.63	You are really going to be able to see how important it is to slow down, take the time to master each element of the backhand spring before tackling the backhand spring as a whole.
077IIb5uuCs_0_1_2-5-rgb_front	10.33	Alright, juggling three clubs, alright we discussed how to hold two in one hand. We discussed every aspect. Now, it's the time to do it.
077IIb5uuCs_10-5-rgb_front	3.22	If I stand sideways, you'll get a better look.
077IIb5uuCs_11-5-rgb_front	11.65	They're nice, slow, single rotations and it's not because of how I'm spinning them, it's because of how high I'm throwing them.
077IIb5uuCs_12-5-rgb_front	7.17	Of course, it is possible to spin them faster but like I said before it's not necessary.
077IIb5uuCs_13-5-rgb_front	6.7	Spinning them faster is another trick in itself just throwing them is hard enough for most people.
077IIb5uuCs_3-5-rgb_front	15.48	Okay, it's just like juggling three balls except you have to be careful because if you throw them so that they will go away from your body or towards your body, there's a much greater chance of you hitting yourself in the face.
077IIb5uuCs_4-5-rgb_front	1.27	I've been hit in the mouth.
077IIb5uuCs_5-5-rgb_front	1.18	I've been hit in the eye.
077IIb5uuCs_6-5-rgb_front	2.8	I had seen people do both and it hurts.
077IIb5uuCs_7-5-rgb_front	14.15	So, you got to be careful when you first start okay and it's like most things not as hard as it looks to you when you first start.
077IIb5uuCs_8-5-rgb_front	8.17	It's way slower than you think but this is how it looks okay.
077IIb5uuCs_9-5-rgb_front	6.58	If you notice, it's nice, slow, single rotations.
077rQK39ycg_1-5-rgb_front	4.04	We're moving on to the next step in our quick Thai curry.
077rQK39ycg_10-5-rgb_front	1.88	They're not going to be overdone.
077rQK39ycg_11-5-rgb_front	3.67	So everything that we're going to cook today is cooked very quickly.
077rQK39ycg_12-5-rgb_front	3.29	This is not a long cooking process that we're going to be doing.
077rQK39ycg_13-5-rgb_front	2.38	Looks like our wok is ready to go.
077rQK39ycg_14-5-rgb_front	6.83	The first thing we're going to do is add at least one or two cloves of garlic.
077rQK39ycg_15-5-rgb_front	2.21	Get that in and get that going.
077rQK39ycg_16-5-rgb_front	5.33	That's a nice base flavor for anything that we're going to be cooking today.
077rQK39ycg_17-5-rgb_front	26.88	And then the next thing we're going to add are our heavier vegetables, like our carrot, our onion and today we're using peppers.
077rQK39ycg_18-5-rgb_front	1.92	So let's get our peppers in there.
077rQK39ycg_19-5-rgb_front	10.08	You want to make sure that your vegetables are in.
077rQK39ycg_2-5-rgb_front	4.71	Now we've got our vegetables ready to go that we've talked about.
077rQK39ycg_20-5-rgb_front	2.38	Toss your vegetables around.
077rQK39ycg_21-5-rgb_front	0.71	Okay.
077rQK39ycg_22-5-rgb_front	1.62	There's our vegetables.
077rQK39ycg_23-5-rgb_front	8.42	We're stirring them, keeping them moving so that they cook evenly in the wok.
077rQK39ycg_24-5-rgb_front	7.58	It's important that you do keep them moving so that you don't end up with your vegetables cooked unevenly.
077rQK39ycg_25-5-rgb_front	8.0	If you were cooking with broccoli or another harder vegetable like that, you'd also want those in at this time.
077rQK39ycg_26-5-rgb_front	1.75	Just keep moving that around.
077rQK39ycg_27-5-rgb_front	2.0	You can leave it periodically.
077rQK39ycg_28-5-rgb_front	6.62	Let the vegetables heat up and in about thirty seconds or so come on back, keep it moving again.
077rQK39ycg_29-5-rgb_front	3.5	In a minute we'll be back and talk about the next step in our dinner.
077rQK39ycg_3-5-rgb_front	3.38	We're firing up our wok.
077rQK39ycg_4-5-rgb_front	2.71	A little bit of oil on the bottom of the wok.
077rQK39ycg_5-5-rgb_front	2.38	Get that hot and ready to go.
077rQK39ycg_6-5-rgb_front	5.21	The first thing you want to add to your wok are your fresh vegetables.
077rQK39ycg_7-5-rgb_front	9.17	If you're using frozen vegetables, you want to take those out of their package, let them defrost for a couple of minutes.
077rQK39ycg_8-5-rgb_front	12.38	If you're mixing fresh and frozen, you definitely want to get your frozen vegetables out so they're maybe up to almost room temperature so that everything is going to cook at the same pace.
077rQK39ycg_9-5-rgb_front	7.46	When we're cooking with a wok and cooking Thai food, your vegetables are going to be crispy.
079tjgCukM4_0-5-rgb_front	5.83	In this segment I'm going to talk about unleashing your spirit from singing.
079tjgCukM4_1-5-rgb_front	8.62	As much as technique is important, nothing can beat the importance of artistry.
079tjgCukM4_2-5-rgb_front	9.42	There is a point where you just have to let technique go, you have to just let it sink down naturally in your body and then you have to forget about it.
079tjgCukM4_3-5-rgb_front	12.17	I mean if I where overly concerned about technique the place, the opening of my mouth, I will survive, I will survive.
079tjgCukM4_4-5-rgb_front	2.62	I mean but I have to let it go.
079tjgCukM4_5-5-rgb_front	2.17	I have to be afraid to make mistakes.
079tjgCukM4_6-5-rgb_front	7.38	It feels like jumping off the cliff I will survive, I will survive.
079tjgCukM4_7-5-rgb_front	12.29	Here is the thing it feels terrifying, I mean until you get really use to singing in front of people it is terrifying and there is a reason for that.
079tjgCukM4_8-5-rgb_front	10.17	You really are exposing your soul but just know that you are safe people generally don't judge people who take a risk.
07EGkSiMsL0_0-5-rgb_front	1.54	Now I'm ready to treat.
07EGkSiMsL0_1-5-rgb_front	2.12	I've prepped Matt.
07EGkSiMsL0_10-5-rgb_front	0.88	There we go.
07EGkSiMsL0_11-5-rgb_front	1.71	It's treated perfect.
07EGkSiMsL0_12-5-rgb_front	1.71	So now we continue.
07EGkSiMsL0_13-5-rgb_front	7.38	Now that I know what it takes, I'm off and running.
07EGkSiMsL0_14-5-rgb_front	1.0	There we go.
07EGkSiMsL0_15-5-rgb_front	17.38	Another hair another hair, and this is the blend.
07EGkSiMsL0_16-5-rgb_front	3.71	So this is a little slower than if it was high frequency.
07EGkSiMsL0_17-5-rgb_front	7.79	High frequency would be probably almost half the time to treat as it is the blend.
07EGkSiMsL0_18-5-rgb_front	18.04	But it's the numbers on that treatment is somewhere in the forty percentile,fifty percentile,with high frequency vs. up to eighty nine or ninety per cent kill ratio, when you use the blend.
07EGkSiMsL0_19-5-rgb_front	1.62	So I like those numbers.
07EGkSiMsL0_2-5-rgb_front	2.58	I've got his hair ready.
07EGkSiMsL0_20-5-rgb_front	7.12	So that's kind of why I go that direction, and I don't like fast and hot and quick.
07EGkSiMsL0_21-5-rgb_front	6.08	You have too much imperfection in the work, as far as I'm concerned.
07EGkSiMsL0_3-5-rgb_front	5.75	We've spoke about what he'd like and what treatment he wants.
07EGkSiMsL0_4-5-rgb_front	2.79	He's made the decision of electrology.
07EGkSiMsL0_5-5-rgb_front	2.25	So now, we're going to start our work.
07EGkSiMsL0_6-5-rgb_front	3.17	I have the timer on and we're working.
07EGkSiMsL0_7-5-rgb_front	22.83	Now these hairs are growing downward and there is a kind of, this way that I hold the probe in my hand and I taunt that skin, so I get that hair just at the right angle, and then in we go, and then to see what it takes to do Matt's hair in the back.
07EGkSiMsL0_8-5-rgb_front	2.04	This hair is a little bit different.
07EGkSiMsL0_9-5-rgb_front	6.12	I need to go a little bit deeper and stay a little bit longer.
07HhpnroTXs_0-5-rgb_front	6.79	We've chosen a pink, silver and black theme for this one and that can go anywhere.
07HhpnroTXs_1-5-rgb_front	9.33	And just want to let you know that you can be creative and take this theme wherever it can go.
07HhpnroTXs_2-5-rgb_front	7.71	Like say you're having a Hannah Montana party which is one of the most popular themes going right now.
07HhpnroTXs_3-5-rgb_front	12.17	So you can grab anything Hannah Montana like these little blowouts and stick them in the centerpiece or just stick them on the top so her picture is showing.
07HhpnroTXs_4-5-rgb_front	18.0	You can even use an invitation or just anything with her picture and just put it on the top or another good idea is to get just the paper plates and tape them together, just two plates like this, faced out.
07HhpnroTXs_5-5-rgb_front	7.62	And just put them on the top and it like really lets your guests know really what your theme is.
07HhpnroTXs_6-5-rgb_front	8.0	And when they walk in they see the table and they know that they can be celebrating your birthday with Hannah Montana.
