video_name,caption,compound_score,emotion
08JotxFsA4Y_3-5-rgb_front,"Usually, you have double headlights.",0.0,Neutral
08JotxFsA4Y_4-5-rgb_front,"And welcome, to the beautiful studios of Valley Free Radio, located in a basement.",0.8807,Extremely Positive
08JotxFsA4Y_5-5-rgb_front,"Anyway, we're going to show you today the basics of how to do old school, analog style broadcasting, and a very low tech, ancient style broadcasting studio.",-0.3384,Somewhat Negative
08JotxFsA4Y_6-5-rgb_front,"All here, at beautiful, Valley Free Radio.",0.802,Extremely Positive
08JotxFsA4Y_7-5-rgb_front,"So, let's take a look at what we've got here.",0.0,Neutral
08JotxFsA4Y_8-5-rgb_front,"Of course, the heart of any studio is your broadcast board, so, we're going to talk about all that in a minute.",0.6369,Positive
08JotxFsA4Y_9-5-rgb_front,And most of the rest of what you see are different things that are going to be inputs to the board.,0.0,Neutral
08PDyCn-pxI_1-5-rgb_front,"Got some CD players, we've got another mixing board that goes as one input to the, to the a, to the board.",0.0,Neutral
08PDyCn-pxI_10-5-rgb_front,"We've got a couple cassette players, hi-tech.",0.0,Neutral
08PDyCn-pxI_11-5-rgb_front,"And, we have a computer that we play MP3's to, and of course, the telephone.",0.34,Somewhat Positive
08PDyCn-pxI_12-5-rgb_front,"And, we'll also see how to put callers on the air.",0.0,Neutral
08PDyCn-pxI_13-5-rgb_front,"Other features of the station are, some very kicking monitors, microphones we'll be talking about, headphones you need when you're talking on the mike, and some turntables.",0.0,Neutral
08PDyCn-pxI_14-5-rgb_front,Hello!,0.0,Neutral
08PDyCn-pxI_15-5-rgb_front,So that is why they alternate and put in the direct quotations to begin with.,0.0,Neutral
08PDyCn-pxI_16-5-rgb_front,Let's look at candidates.,0.0,Neutral
08PDyCn-pxI_17-5-rgb_front,Here's another story about Dan Moraine of the Los Angeles times about the presidential race.,0.0,Neutral
08PDyCn-pxI_2-5-rgb_front,We've got our lead here and we've got a quote immediately.,0.0,Neutral
08PDyCn-pxI_3-5-rgb_front,"Then we've got another fact, another fact, then we've got a quote here, a fact here, a fact, a fact and the rest of the story is a fact.",0.0,Neutral
08PDyCn-pxI_4-5-rgb_front,So as you can see there are probably going to be more facts from there than direct quotations.,0.0,Neutral
08PDyCn-pxI_5-5-rgb_front,You may ask why do you need direct quotations.,0.0,Neutral
08PDyCn-pxI_6-5-rgb_front,Why don't you just put the whole story in facts. It breaks the monotony up and what people say exactly is going to be more exciting than just a bunch of facts.,0.5413,Positive
08PDyCn-pxI_7-5-rgb_front,"Hello, I'm Bruce Marshall, Fashion Designer, and Emmy Award nominated Costume Designer, here to talk to you about how you might want to dress to go hear the orchestra at the symphony, da,da,da,da,da, that's right.",0.5859,Positive
08PDyCn-pxI_8-5-rgb_front,"Now, one thing you should remember",0.0,Neutral
08PDyCn-pxI_9-5-rgb_front,"And also, you know it's pretty much a formal occasion, so you want to be formal, but not like black tie",-0.071,Neutral
08UdcMPnTyU_0-5-rgb_front,"But you definitely want to be comfortable, so something with real soft fabrics that are pliable, that will actually sit well is something you might want to think about wearing, such as a velveteen or a velour just like demonstrated here.",0.9413,Extremely Positive
08UdcMPnTyU_1-5-rgb_front,"Now, you know the most important thing at the symphony is of course, the music, but you can also take some accessories to accessorize not just the music but yourself.",0.1397,Somewhat Positive
08UdcMPnTyU_2-5-rgb_front,"For instance you can have a nice little flower in your boutonniere, and you can make that really nice and shiny and flashy and fun.",0.8479,Extremely Positive
08UdcMPnTyU_3-5-rgb_front,"It could be as simple as a carnation even and it would still work, or you could have a pocket square with nice little handkerchief or something with a detail that's gives it a little accent that would make the evening even a little bit more special, because face it",0.6736,Positive
08UdcMPnTyU_4-5-rgb_front,It's the symphony.,0.0,Neutral
08UdcMPnTyU_5-5-rgb_front,"In this clip, we'll talk about what causes OCD, or Obsessive Compulsive Disorder.",-0.5574,Negative
08UdcMPnTyU_6-5-rgb_front,"Although it's not really known exactly what does cause OCD, we do know that environmental and biological factors do play a major role in the development of OCD.",0.34,Somewhat Positive
08hX7LrGPZQ_0-5-rgb_front,"When I talk about environmental factors, what I'm actually talking about are things that occur either in the individuals immediate environment, such as your family, your workspace",0.0,Neutral
08hX7LrGPZQ_1-5-rgb_front,"So it's things such as major traumatic events, environmental things, such as tornadoes, hurricanes, any kind of things that might lead to traumas.",-0.8016,Extremely Negative
08hX7LrGPZQ_10-5-rgb_front,"Things as simple as, sometimes getting married, changing a job or losing a job, having a baby",-0.3818,Somewhat Negative
08hX7LrGPZQ_11-5-rgb_front,"Now, it doesn't mean that if you decide to get married, and have a hurricane in the same year, that you will automatically develop OCD.",0.0,Neutral
08hX7LrGPZQ_2-5-rgb_front,They just noticed a link,0.0,Neutral
08hX7LrGPZQ_3-5-rgb_front,"But then again, there's always the thought that you would have to be prone to developing OCD to begin with, so the environmental factors are actually a trigger, and not necessarily a cause.",0.0,Neutral
08hX7LrGPZQ_4-5-rgb_front,This episode we're talking about snake bunkers.,0.0,Neutral
08hX7LrGPZQ_5-5-rgb_front,It's a crawl everybody's familiar with.,0.0,Neutral
08hX7LrGPZQ_6-5-rgb_front,"But we're going to modify it because of this thing, a paintball marker that you probably don't want to let go of, and the rules do not let you just throw it in front of you and go to town.",-0.0857,Neutral
08hX7LrGPZQ_7-5-rgb_front,"So, it's going to be two knees, one hand, and you're just going to crawl all the way along.",0.4939,Positive
08hX7LrGPZQ_8-5-rgb_front,"Except in this bunker, it's not really an option, because you'll notice, in the tiger crawl, the position I'm in right now, I'm actually over the top of the bunker, so, which means my pack, my head, and, yeah, everything is pretty much exposed.",0.7096,Positive
08hX7LrGPZQ_9-5-rgb_front,"So the best crawl for this is a leopard crawl, which is down on your knees and down on your elbows, and you're going to crawl pretty much like that.",0.8801,Extremely Positive
08nsvHZLNfE_0-5-rgb_front,I am not doing that again.,0.0,Neutral
08nsvHZLNfE_1-5-rgb_front,"One more thing to mention about crawling, and this is more of a health issue than anything else.",0.0,Neutral
08nsvHZLNfE_10-5-rgb_front,"When you're crawling on one good hand, make sure that you don't go palm down.",0.8126,Extremely Positive
08nsvHZLNfE_11-5-rgb_front,It's a natural to want to do when you're crawling--you want to put your palm down like this.,0.6808,Positive
08nsvHZLNfE_12-5-rgb_front,The problem is you can hyper extend yourself.,-0.25,Somewhat Negative
08nsvHZLNfE_13-5-rgb_front,"Every field, every air ball field, every arena field, has a snake bunker.",0.0,Neutral
08nsvHZLNfE_14-5-rgb_front,You can actually blow out your wrist if you're not careful.,-0.1139,Somewhat Negative
08nsvHZLNfE_15-5-rgb_front,"That being said, what I try to do when I'm crawling is I make my hand into a fist, and walk on my fist and my knees.",0.4939,Positive
08nsvHZLNfE_16-5-rgb_front,"It doesn't always work out that way, but that's what you want to try to do.",0.1154,Somewhat Positive
08nsvHZLNfE_17-5-rgb_front,"One other thing, speaking of health issues, if you think you're going to be crawling on a particular day, and you have bad wrists or you have bad joints, take preventative measures.",-0.7906,Extremely Negative
08nsvHZLNfE_18-5-rgb_front,I've got my wrist taped up from here to here using some medical tape.,0.0,Neutral
08nsvHZLNfE_19-5-rgb_front,Some of the stretchy stuff that is pretty good.,0.7269,Positive
08nsvHZLNfE_2-5-rgb_front,"If you think you're going to do any crawling and you are afraid of blowing out your ankles or blowing out your wrists or something like that, be prepared.",0.5267,Positive
08nsvHZLNfE_20-5-rgb_front,"It might not look as straight as this snake bunker, but trust me, there's always a low crawling area for you sneaky, crawly types.",0.0302,Neutral
08nsvHZLNfE_21-5-rgb_front,"When you find the snake and you want to take the snake bunker, you want to get in here, first thing you want to do before the game, walk the field, get down to the snake level, and inspect the field.",0.2263,Somewhat Positive
08nsvHZLNfE_22-5-rgb_front,"You're looking for what position you need to be in, what large bunker you need to be behind, in order to do the most damage to the other team.",-0.5413,Negative
08nsvHZLNfE_23-5-rgb_front,Sometimes it's not going to be the position you think it is.,0.0,Neutral
08nsvHZLNfE_24-5-rgb_front,You don't know until you get down here and you put your eyeball on this bunker.,0.0,Neutral
08nsvHZLNfE_25-5-rgb_front,"When you're calling a snake, what you want to do is a modified tiger crawl--no pun intended, that's actually what it's called.",0.0772,Neutral
08nsvHZLNfE_26-5-rgb_front,"Tiger crawl is two hands, two knees, and you're just going to go like this.",0.3612,Somewhat Positive
08nsvHZLNfE_27-5-rgb_front,I wanted to talk to you about some things not to do when training your bird.,0.0,Neutral
08nsvHZLNfE_28-5-rgb_front,When you decide to train your bird don't switch locations that you train your bird every time you train them stick to one place have a set area in which you train your bird and they're familiar with if your switching it around every time you switch their training area it's going to confuse them they're going to be more distracted by their environment than they are interested in learning any new behaviors.,-0.2247,Somewhat Negative
08nsvHZLNfE_29_30_31-5-rgb_front,"Birds need to be very comfortable in their environment to preform, especially shyer birds like greys I've had a very difficult time showing any behaviors that these birds know today because there's lights and camera and unfamiliar people in the household and it's a very, very good way to get no response out of your bird at all.",0.5778,Positive
08nsvHZLNfE_3-5-rgb_front,Other things you don't want to have in the household at the same time is a lot of other activities going on obviously you don't want people cooking at the same time in the background you don't want the dog running through the house at the same time.,-0.1695,Somewhat Negative
08nsvHZLNfE_32-5-rgb_front,You want to make sure that at the very begining and the end of every training session you start and end on a positive note no matter what happens the bird doesn't understand whats going on.,0.7291,Positive
08nsvHZLNfE_33-5-rgb_front,Always make sure don't end that session with the bird doesn't get it you're frustrated you're angry and you just put the bird away that is the very worst way that you could ever end that for one you're not going to try training your bird again anytime soon and your bird's certainly not going to want to be trained again anytime soon because last time he tried and set out in that location and was with you he didn't have a good time.,-0.8756,Extremely Negative
08nsvHZLNfE_34-5-rgb_front,You want to make sure that just your household environment is conducive to learning it's the same thing as having a child you just don't want tons of distractions television on and that sort of thing when trying to teach new behaviors to your bird.,0.0971,Neutral
08nsvHZLNfE_35-5-rgb_front,"LAURA BANFORD: Now, I'm going to illustrate some basic hand positions and movements with the chef's knife.",0.4939,Positive
08nsvHZLNfE_36-5-rgb_front,This is my 6-inch chef's knife.,0.0,Neutral
08nsvHZLNfE_37-5-rgb_front,"So we're going to make kind of a uniform, it's not too uniform, uniform dices there.",0.0,Neutral
08nsvHZLNfE_38-5-rgb_front,"I have my knife in my hand, okay?",0.6249,Positive
08nsvHZLNfE_39-5-rgb_front,Knife lies like this across your fingers.,-0.0772,Neutral
08nsvHZLNfE_4-5-rgb_front,You wrap your fingers around.,0.0,Neutral
08nsvHZLNfE_40-5-rgb_front,Turn your knife perpendicular to your cutting board.,-0.128,Somewhat Negative
08nsvHZLNfE_5-5-rgb_front,Make sure your cutting board is not going to move.,0.2023,Somewhat Positive
08nsvHZLNfE_6-5-rgb_front,"Anchor it nice and tight there, okay?",0.5719,Positive
08nsvHZLNfE_7-5-rgb_front,"With your left hand or your non-dominant hand, you're going to have your fingers curved.",0.7506,Extremely Positive
08nsvHZLNfE_8-5-rgb_front,And you're going to slice starting with about an inch from the tip and rocking down.,0.0,Neutral
